Id,SalePrice
1461,131605.7813737055
1462,166248.04107395327
1463,207927.94396985817
1464,220318.7727035254
1465,176407.03618614335
1466,202268.32801931334
1467,199078.6329701528
1468,189689.34419087833
1469,204775.85461961137
1470,129401.40862632332
1471,198465.64289341745
1472,109685.80853656291
1473,111007.89764347194
1474,160653.49860477995
1475,93138.1746306169
1476,310723.5720802012
1477,250866.00708483366
1478,284933.22696072917
1479,270155.63034123013
1480,412717.34479293687
1481,307497.8361633328
1482,202878.79050056188
1483,195985.39569602642
1484,170381.92235848366
1485,200652.7861724832
1486,211826.46684366956
1487,304182.4565260643
1488,249345.2377627628
1489,197728.52758875984
1490,236706.52291530697
1491,213436.5202252088
1492,85317.34190990018
1493,214182.68293303577
1494,299758.36926413863
1495,283798.8314966804
1496,208798.56284896552
1497,173289.60609832173
1498,164290.96783216993
1499,164549.74923976837
1500,166342.2788554419
1501,203361.1521374571
1502,156207.3246170245
1503,275680.41379342525
1504,249494.15720675155
1505,239794.17622516892
1506,209103.0937390457
1507,264940.4375374177
1508,226566.8876295307
1509,179160.15984770385
1510,180149.004544288
1511,150825.67795265242
1512,198879.7989729343
1513,166480.00731327536
1514,173599.82679387537
1515,224462.5713492635
1516,172357.46419356242
1517,166316.74016892846
1518,142367.12318312563
1519,244334.6595427603
1520,127683.51290255782
1521,132452.06834548194
1522,212991.09597284815
1523,91979.67662694644
1524,102115.49571764402
1525,110594.80035882894
1526,100682.70254219815
1527,118885.99447145255
1528,140117.16848688366
1529,148713.5456922984
1530,217668.880819673
1531,142007.61653371723
1532,82232.42773050145
1533,155327.9347819967
1534,108231.21494977533
1535,154864.90425371056
1536,93226.12666208259
1537,95651.91975868974
1538,150526.0060660571
1539,195979.12732548613
1540,110337.68110194255
1541,151446.67418047326
1542,141889.6224739243
1543,172477.7455478777
1544,63843.98494383937
1545,84992.51199614553
1546,153626.09208604743
1547,146550.37103025493
1548,120911.07896339773
1549,122098.71501360278
1550,139065.97975090545
1551,103994.8874335559
1552,139776.11190188947
1553,143555.2454255429
1554,94973.59636503477
1555,200781.87359611326
1556,79702.64594021933
1557,87311.9458739358
1558,80512.01262235129
1559,85114.67390295558
1560,120724.27373922984
1561,138444.39458484697
1562,127589.05685244221
1563,113027.10930469066
1564,181426.6898945522
1565,183713.04556249458
1566,241032.16797342311
1567,88060.69498956052
1568,252855.90408128776
1569,170678.7320985443
1570,147494.88459123822
1571,112025.82446092037
1572,146781.113635789
1573,224650.15917167338
1574,153086.54834635975
1575,252538.3570824243
1576,286381.17072136
1577,190975.0064800772
1578,149900.33150126052
1579,153773.15005986943
1580,211997.30614979658
1581,160168.9791195608
1582,130028.84382123775
1583,310829.39259590826
1584,244811.59271849392
1585,146327.61385882017
1586,66576.73407936856
1587,91282.04353801759
1588,138364.3925144539
1589,114843.64844200375
1590,137553.94820990448
1591,74288.65844612184
1592,138710.7160264955
1593,121736.63502340246
1594,116606.06809303723
1595,116419.71335217463
1596,214818.36410484198
1597,191785.78939055075
1598,202933.63091370053
1599,164180.60057524376
1600,174596.59155129525
1601,43095.97032077582
1602,116983.63781068964
1603,56176.198598375195
1604,241084.7706873161
1605,260040.21566730333
1606,196983.71264463916
1607,201881.80339849528
1608,236692.4035828445
1609,186390.37514723456
1610,173632.84655311983
1611,164580.448354104
1612,193979.59744734984
1613,206869.5586459833
1614,124515.19322788744
1615,73805.59769259932
1616,62018.09601933615
1617,82907.54997396973
1618,115067.74051686002
1619,155254.04877446132
1620,219564.01566899728
1621,155566.63685865112
1622,142557.3804806867
1623,262895.004669788
1624,251012.7455111099
1625,115332.9797119472
1626,216469.7371013589
1627,219364.479986664
1628,275091.2413995314
1629,195672.06019859164
1630,275537.9036060433
1631,197985.64925124406
1632,211053.60811925816
1633,189138.24964317217
1634,208963.18422520993
1635,197102.3226007867
1636,175817.43734637898
1637,229053.84004157485
1638,236940.87236216935
1639,215674.0421733607
1640,260069.09708004963
1641,206174.24340346816
1642,227302.70255519985
1643,229346.56411880563
1644,234027.72416473515
1645,239840.1772003048
1646,184130.6183781021
1647,181464.30604609582
1648,145032.5429213526
1649,141897.36198198385
1650,138381.8740708271
1651,138798.69294182252
1652,108546.6834544975
1653,107412.07847669558
1654,161692.38159037282
1655,148446.35910886104
1656,155661.36842355307
1657,168821.81244960608
1658,158364.96659759892
1659,114689.85127083246
1660,181060.61684284973
1661,387013.0847728606
1662,319077.13184036745
1663,320578.2683367783
1664,392052.3144455693
1665,289688.8497072612
1666,316336.8465693294
1667,328713.6912262558
1668,297796.14670425927
1669,263359.5089677829
1670,300495.1447138121
1671,281169.3422962157
1672,366541.113290318
1673,294940.10014625505
1674,263942.8088988224
1675,202563.4040244241
1676,197016.49654523513
1677,222476.4773191382
1678,387252.22395808925
1679,334911.8495286317
1680,262963.3248830467
1681,227827.45708988584
1682,307442.49785793066
1683,196684.72184934418
1684,202471.61418691513
1685,191330.63345044001
1686,174341.33020179876
1687,185623.44450940687
1688,215650.190761577
1689,215565.87038756916
1690,215075.91009999873
1691,205932.84336041292
1692,256210.5655830263
1693,177092.7946996888
1694,198370.0518551113
1695,181459.37241513148
1696,280403.5257064277
1697,183818.92408028257
1698,332891.22813029616
1699,306957.0471815128
1700,254229.70775029442
1701,274849.18399038975
1702,263407.02247362665
1703,271547.19316804875
1704,279225.35169513966
1705,238197.24035571155
1706,354958.0442885318
1707,210165.63539768136
1708,217230.43365719417
1709,283588.1268417769
1710,230782.6371548645
1711,268512.88755284
1712,257301.19175814188
1713,273446.07069644576
1714,226537.82576818482
1715,204381.60288111994
1716,203743.40796334704
1717,189831.26430246283
1718,132308.04491815515
1719,219735.3717916442
1720,249137.19319776483
1721,199005.08665252954
1722,131356.93683778076
1723,183740.44110553246
1724,219245.54336980026
1725,235976.8094791922
1726,198791.32839976595
1727,160258.89774859714
1728,197172.08471650007
1729,176164.61783928177
1730,164360.73399439553
1731,129094.21715072979
1732,157240.42395503385
1733,112341.29842574598
1734,125464.47165149936
1735,125789.07367711725
1736,112749.99973203469
1737,306856.35798814334
1738,252812.66874233767
1739,267594.6850727889
1740,236784.53413289235
1741,208857.32268413168
1742,175522.1871892061
1743,182265.7506816356
1744,282948.9547146286
1745,212305.73909134162
1746,216902.43608619767
1747,238455.5225253471
1748,248973.1195955437
1749,192494.19491200784
1750,146379.15108330554
1751,270960.48812026693
1752,108695.22422820168
1753,175005.13345137582
1754,245032.24481176707
1755,196078.92656073353
1756,143618.67931323085
1757,100520.99531604344
1758,172056.87933092788
1759,191276.23868596827
1760,204710.60050245657
1761,206004.15130957033
1762,179323.2795760043
1763,180123.67258477988
1764,107174.01962708226
1765,176430.83812982158
1766,210311.37341555464
1767,252855.83475248812
1768,138181.94530987577
1769,179102.51081953672
1770,149158.48172208964
1771,123224.41155314857
1772,141955.62215623222
1773,149938.09144424566
1774,172782.52637718493
1775,117971.20545577738
1776,126183.25861875051
1777,90849.18329734988
1778,121038.12901215433
1779,122842.99143976337
1780,176195.28203022172
1781,114237.87882188657
1782,76994.72315021517
1783,158674.17828037767
1784,85137.67051497306
1785,110566.2573520352
1786,126590.20208048585
1787,162317.25790866648
1788,47115.514277902505
1789,100498.05507518437
1790,79271.02173695568
1791,245707.14127237376
1792,171391.62558441338
1793,154033.94630613748
1794,152526.36286005581
1795,126642.10190624779
1796,113434.96659971574
1797,151206.22027885442
1798,105453.65750946105
1799,91815.49464756344
1800,110270.12060100953
1801,141981.3244493109
1802,151810.76121023452
1803,177742.0207299437
1804,144585.98130634314
1805,138923.37572761133
1806,110135.20447612318
1807,132709.09021072625
1808,139286.12462228595
1809,104865.80571348364
1810,148441.1865675617
1811,63800.708393336616
1812,74548.15980095943
1813,114548.25062356028
1814,73547.43774482868
1815,35696.08812002532
1816,73715.01802780152
1817,121311.72747882458
1818,147823.05621053404
1819,118974.76832226782
1820,59493.30031418304
1821,80148.52751681917
1822,149097.8324010542
1823,38359.92195076429
1824,128064.79594342459
1825,137456.14802848984
1826,88399.7483543459
1827,88975.32698662311
1828,131261.0933731575
1829,163955.6107842061
1830,137990.74100306406
1831,145206.5924577914
1832,100644.54394840676
1833,128491.44349033214
1834,106012.73603886514
1835,155653.05756996962
1836,102931.002424532
1837,74802.35056727036
1838,101517.25605105585
1839,80743.89745044692
1840,150419.08859969545
1841,120381.71825151303
1842,94830.9039175725
1843,176875.98040896765
1844,145212.89764541716
1845,161364.98609258523
1846,168887.34395827094
1847,191444.62342122445
1848,27983.531769485155
1849,118048.39654513686
1850,108709.49959266248
1851,134562.31060467003
1852,128279.67898630856
1853,132351.15599806106
1854,171727.26389212685
1855,173108.7496268607
1856,242478.40276602955
1857,162531.2514734204
1858,151323.14926884015
1859,118852.86853701508
1860,178330.19048932023
1861,118184.19136929202
1862,322208.8925657506
1863,319092.0210031443
1864,319121.47050462966
1865,295526.42681099183
1866,299157.5825556967
1867,253329.59824061536
1868,294391.76368405577
1869,216496.13241015034
1870,241957.37939327062
1871,254550.65971646053
1872,198295.3031086582
1873,248246.9660393305
1874,150646.29887045486
1875,211732.9141769062
1876,225409.35415573255
1877,218805.1589338491
1878,231805.1142893479
1879,127410.43992257351
1880,138918.76908470536
1881,271945.14295381424
1882,260584.65745321172
1883,199262.06780616468
1884,214622.90096317275
1885,243770.27250340438
1886,270176.40407654585
1887,229728.23765386853
1888,279787.7711032568
1889,197081.91173282886
1890,151103.082664114
1891,140708.42873096242
1892,90762.48652543264
1893,119516.74911709172
1894,125488.48917274507
1895,148390.84068909526
1896,118725.65711700225
1897,132975.59523676496
1898,117628.35981539829
1899,130753.29538118292
1900,126499.29571207476
1901,159229.21277434326
1902,148927.18040501358
1903,195933.7097729673
1904,129894.6074749026
1905,209946.86079069533
1906,166502.28753813144
1907,241073.40621881137
1908,121203.51350045964
1909,147234.97659720556
1910,133275.99997267875
1911,229451.59847765008
1912,281814.97788835765
1913,195887.06218202776
1914,51013.211174589655
1915,242858.56861855372
1916,67962.20274736593
1917,259525.14048423723
1918,147340.8809798575
1919,206136.24137095333
1920,189207.11458660045
1921,331170.6170545192
1922,279793.571143713
1923,221702.8183344957
1924,280158.2646705942
1925,224938.78716281158
1926,314355.94940615917
1927,134577.49495902561
1928,192002.32775322604
1929,113177.75490751714
1930,138817.23034895453
1931,164067.03171720542
1932,157553.6488585173
1933,187999.70846811077
1934,203674.22742760138
1935,200629.25381834022
1936,199619.51119023774
1937,210776.52625769164
1938,185926.5032400719
1939,210245.46839428358
1940,175340.9615233905
1941,201019.42268523588
1942,201319.10257315414
1943,185088.31229441037
1944,299951.3919968667
1945,291255.28584500036
1946,180060.5568343269
1947,248479.59785131805
1948,206310.225858914
1949,231030.3282025383
1950,198049.30682970793
1951,268427.98073530896
1952,248404.87153120988
1953,213495.21143468874
1954,219649.40703451683
1955,145233.21911861066
1956,329047.94414117065
1957,180347.5402260744
1958,300062.12791038206
1959,160745.8040810083
1960,101282.2238739587
1961,129393.2233502668
1962,107874.7300112214
1963,120814.92686663546
1964,120393.59197386548
1965,149395.65751602734
1966,132226.70431024188
1967,277868.6354545394
1968,362067.06440877257
1969,320106.6240463309
1970,356539.4705625743
1971,383124.3786642913
1972,328435.4302264525
1973,263231.4820741153
1974,300928.6530053995
1975,386756.155700432
1976,278859.18204383133
1977,346895.31947949564
1978,321311.4024956277
1979,279661.9091058868
1980,216700.48478141672
1981,297406.4654954387
1982,212425.3998696642
1983,199960.3890326175
1984,174053.60584349695
1985,236997.42796058976
1986,233517.71037872092
1987,183666.67926370839
1988,203423.34618659195
1989,210331.1938264875
1990,231811.13749962862
1991,216843.236474791
1992,240185.24122949748
1993,193116.67417020624
1994,236960.62635724794
1995,209089.21726609723
1996,284135.9671180738
1997,289644.85735005414
1998,308048.54863658093
1999,274986.3161147978
2000,291599.6588623259
2001,291536.05887944554
2002,252195.96042442406
2003,265753.27006305486
2004,282622.9983862862
2005,223408.18058482907
2006,216234.2896007444
2007,265546.18912753084
2008,213941.11449826582
2009,209959.4896693864
2010,213980.0026679857
2011,143061.57918676562
2012,185564.51224728668
2013,185310.80378783515
2014,206085.3017283277
2015,203028.25434453666
2016,205470.96990991026
2017,212513.7097918891
2018,135625.09313567428
2019,144730.87141923158
2020,104623.73465452083
2021,95716.82628533331
2022,223934.57985260183
2023,164858.64195656113
2024,292976.02559693705
2025,326008.5417576123
2026,165639.13547421756
2027,164735.39869499268
2028,157651.41059995478
2029,172248.9377565145
2030,239848.13716147537
2031,223684.91668337813
2032,218231.45091702955
2033,227728.75224211713
2034,170117.69943839617
2035,237940.42175553567
2036,208052.91234193818
2037,210462.65240187722
2038,255009.38915496497
2039,188621.2801429545
2040,328253.4374579672
2041,264827.5531958693
2042,220479.24833098997
2043,190849.96280534923
2044,216423.07990097723
2045,208636.0023023775
2046,148131.52685619314
2047,155707.16980044811
2048,153008.5068366566
2049,171363.54871819582
2050,174304.3984167021
2051,91439.50188113103
2052,141470.22163967584
2053,145232.5042048944
2054,57712.197316150065
2055,164578.76458116467
2056,157416.95735947517
2057,110324.19441340517
2058,250318.0913715441
2059,157451.45872487762
2060,186958.24551571012
2061,199773.33292314984
2062,121665.9518962262
2063,89768.61382697188
2064,158459.11239172783
2065,117756.83592249155
2066,203928.43754764256
2067,156714.26544078995
2068,157084.581674115
2069,58992.19258709373
2070,79162.11027712168
2071,99718.56180001494
2072,190377.46421482533
2073,170710.50037641273
2074,206778.84629128684
2075,154372.91810994627
2076,122512.5013318857
2077,157408.94382875937
2078,123686.32118881853
2079,143970.74238293135
2080,98883.26546777254
2081,111340.04992903928
2082,140310.07137801964
2083,140145.3416316344
2084,91473.75393368684
2085,110741.07711292042
2086,155389.17641716325
2087,129148.36032900079
2088,105447.13918826747
2089,65497.38640257207
2090,114148.01159409659
2091,88552.41183148399
2092,146896.4712406093
2093,104901.21021293577
2094,114138.68510784696
2095,140863.4215442622
2096,61271.49291623593
2097,83386.97943355911
2098,161412.22132013083
2099,33475.57375211572
2100,115652.2088306866
2101,125784.63337693224
2102,119285.35250430157
2103,85060.22886343132
2104,123622.22701285876
2105,119892.88568164279
2106,65253.9118461813
2107,225457.29056754266
2108,111082.3619790608
2109,104636.68174855101
2110,132027.4634183726
2111,142144.23138047752
2112,132788.22247723135
2113,106171.02670523664
2114,114607.18847891425
2115,145741.1971654605
2116,112228.30585614011
2117,158696.1674041006
2118,92497.22623336845
2119,80071.63147565057
2120,103350.60766319657
2121,87524.77124927478
2122,116108.0009527989
2123,76389.22868778414
2124,165671.38354290018
2125,155257.57164685093
2126,180907.7829883144
2127,158558.19742524571
2128,109817.51312394554
2129,85117.7133318364
2130,141990.46605493847
2131,158411.77968506515
2132,120188.43598879415
2133,134258.64854939005
2134,132049.80477835867
2135,110677.98362299164
2136,40247.215691565565
2137,116079.22580346256
2138,145476.9430553278
2139,173550.19860145228
2140,142279.89588693774
2141,161896.220016513
2142,130030.77443988585
2143,147803.5763239997
2144,108365.06859858058
2145,142411.5091362725
2146,158797.69920338131
2147,200492.93747112076
2148,153043.73305375697
2149,156527.91758051954
2150,230254.1941225636
2151,100172.94264504893
2152,168327.44054752556
2153,185116.39665551606
2154,85579.91409737027
2155,158041.4779807036
2156,275023.68861003086
2157,261955.83704177765
2158,241411.1481592052
2159,220567.05139963757
2160,196829.0760652811
2161,255587.86779791038
2162,363472.50494501425
2163,326383.70788751653
2164,250078.66480301175
2165,192906.5615436023
2166,161766.7151424315
2167,230398.9409235333
2168,212714.1159686464
2169,201829.9037719304
2170,222039.48795863567
2171,151824.34715176854
2172,166027.8503131823
2173,170309.78292145111
2174,244192.50726569045
2175,283028.8455360942
2176,278232.23910296534
2177,239581.45872822517
2178,233981.56605456446
2179,144029.18298535704
2180,234345.4801935248
2181,197938.74368404518
2182,233834.24621356133
2183,199959.42775741965
2184,136545.46942885674
2185,146346.0122910341
2186,177092.05738266258
2187,173127.52192622557
2188,167131.1881132163
2189,344152.6930581017
2190,45869.38887503787
2191,50559.99925263252
2192,63834.513453972555
2193,96398.65261661685
2194,98730.77637203697
2195,99034.54012446968
2196,89255.31736272649
2197,105883.18970231498
2198,136788.40026138487
2199,191718.36046900426
2200,135637.1486599982
2201,148095.43590325254
2202,154586.1932328042
2203,161650.77118323714
2204,162503.82121412607
2205,102389.733506327
2206,150651.01735907226
2207,195983.44962918002
2208,242412.7550298298
2209,218359.77809990477
2210,124462.39054276122
2211,96708.23603283115
2212,105384.37818281245
2213,80349.83473039366
2214,159495.43449942148
2215,95347.25532668886
2216,153021.01768421914
2217,65608.54602496607
2218,63400.05565168193
2219,65327.2925545743
2220,64969.29639374297
2221,245242.17594359218
2222,234870.63185599382
2223,281324.50778469373
2224,245455.29419102546
2225,150304.43603181402
2226,228122.65726655367
2227,204129.21837008715
2228,255702.45249851636
2229,254476.00633906375
2230,168500.96672650002
2231,220660.03678202652
2232,204628.81295566983
2233,215653.53284761545
2234,247493.42657952374
2235,217429.32510297227
2236,266256.8124135103
2237,331241.30857625563
2238,224369.58230998038
2239,116240.9347265524
2240,165858.98038346125
2241,203290.9007653987
2242,138618.91359392367
2243,132787.4182865564
2244,98620.99834012504
2245,92307.97959656961
2246,137104.41936435152
2247,109418.57151733861
2248,121525.42371372218
2249,121516.55912112216
2250,141841.06042599323
2251,139812.07133829233
2252,209645.02933718756
2253,171879.66668012438
2254,198321.81470699055
2255,222259.592985031
2256,183303.1881164496
2257,234433.76719962576
2258,173578.93943804107
2259,205251.034613693
2260,190219.68111334654
2261,175321.57581859073
2262,169853.29537660844
2263,312642.98434285296
2264,411616.906544208
2265,248994.04012187594
2266,242396.83403883048
2267,324689.0353315139
2268,319074.7295591142
2269,163066.37676064228
2270,213907.53548129665
2271,232668.41444612158
2272,241849.10780075574
2273,190354.00919955067
2274,216581.31582902742
2275,209450.6248273595
2276,206600.51605655375
2277,220040.1578983839
2278,174710.28637510585
2279,125082.07957789373
2280,102720.45428076996
2281,177233.74838462877
2282,188980.94387745034
2283,119725.12542791973
2284,119195.32125277349
2285,124209.78034432164
2286,122081.51546442357
2287,298134.85794141283
2288,270832.84774060507
2289,325239.52779056696
2290,356019.02821840683
2291,296571.4926109493
2292,354439.8066139564
2293,363029.27771280234
2294,332558.67577144096
2295,370753.40737904795
2296,297313.72848254273
2297,292110.3622011656
2298,303824.5043411412
2299,339111.11412400584
2300,314919.4836824379
2301,275631.55793997715
2302,254948.97977334546
2303,236206.30813700706
2304,248133.01366353084
2305,197082.42464969365
2306,197592.53221269083
2307,203933.6880308862
2308,213914.93976086128
2309,243056.36010332714
2310,200333.77243181062
2311,209109.42067645368
2312,194011.4861534625
2313,196106.93860731373
2314,180357.94849592878
2315,196222.95698914587
2316,208587.5863690953
2317,203149.0803048008
2318,189044.38982594473
2319,190625.82063985278
2320,184005.06735738213
2321,240815.55626882205
2322,188660.51576703417
2323,183359.93034343084
2324,205734.3000941605
2325,222448.51821565084
2326,192943.98274774576
2327,217579.16892713142
2328,233629.3514649734
2329,208686.5958105505
2330,214757.20767246812
2331,335976.03726989514
2332,329528.37351028324
2333,299304.06074280775
2334,262326.74050612503
2335,267980.8478371976
2336,309961.90592307964
2337,209679.81464935417
2338,278165.7106803721
2339,234901.20728713405
2340,328526.57284181286
2341,258093.95493236464
2342,232768.79136852024
2343,239729.8704019117
2344,233135.75992220608
2345,242137.27208075704
2346,211003.37503001394
2347,208153.35409428593
2348,232398.84823350434
